400.00 4.13892E-4 2.67831E-4 7.23779E-4
400.10 4.14052E-4 2.67935E-4 7.24058E-4
400.20 4.14499E-4 2.68224E-4 7.24840E-4
400.30 4.15295E-4 2.68739E-4 7.26231E-4
400.40 4.16392E-4 2.69449E-4 7.28149E-4
400.50 4.18831E-4 2.71027E-4 7.32415E-4
400.60 4.24101E-4 2.74438E-4 7.41632E-4
400.70 4.31824E-4 2.79435E-4 7.55136E-4
400.80 4.40485E-4 2.85040E-4 7.70283E-4
400.90 4.45837E-4 2.88503E-4 7.79641E-4
401.00 4.46239E-4 2.88763E-4 7.80344E-4
401.10 4.45954E-4 2.88579E-4 7.79846E-4
401.20 4.51618E-4 2.92244E-4 7.89751E-4
401.30 4.63650E-4 3.00030E-4 8.10791E-4
401.40 4.74718E-4 3.07192E-4 8.30146E-4
401.50 4.80053E-4 3.10644E-4 8.39474E-4
401.60 4.80745E-4 3.11092E-4 8.40685E-4
401.70 4.80851E-4 3.11161E-4 8.40871E-4
401.80 4.81623E-4 3.11660E-4 8.42220E-4
401.90 4.82479E-4 3.12214E-4 8.43718E-4
402.00 4.83071E-4 3.12597E-4 8.44753E-4
402.10 4.83756E-4 3.13040E-4 8.45950E-4
402.20 4.85491E-4 3.14163E-4 8.48985E-4
402.30 4.89162E-4 3.16539E-4 8.55405E-4
402.40 4.94026E-4 3.19686E-4 8.63910E-4
402.50 4.97353E-4 3.21839E-4 8.69727E-4
402.60 4.97782E-4 3.22117E-4 8.70478E-4
402.70 4.98402E-4 3.22518E-4 8.71562E-4
402.80 5.03807E-4 3.26016E-4 8.81014E-4
402.90 5.15041E-4 3.33285E-4 9.00660E-4
403.00 5.27398E-4 3.41282E-4 9.22268E-4
403.10 5.35461E-4 3.46499E-4 9.36368E-4
403.20 5.37341E-4 3.47716E-4 9.39656E-4
403.30 5.37061E-4 3.47534E-4 9.39165E-4
403.40 5.40667E-4 3.49868E-4 9.45472E-4
403.50 5.50319E-4 3.56114E-4 9.62350E-4
403.60 5.62504E-4 3.63999E-4 9.83658E-4
403.70 5.71363E-4 3.69731E-4 9.99150E-4
403.80 5.74985E-4 3.72075E-4 1.005483E-3
403.90 5.74625E-4 3.71842E-4 1.004855E-3
404.00 5.72259E-4 3.70311E-4 1.000718E-3
404.10 5.70190E-4 3.68972E-4 9.97099E-4
404.20 5.70306E-4 3.69047E-4 9.97301E-4
404.30 5.73948E-4 3.71404E-4 1.00367E-3
404.40 5.78576E-4 3.74399E-4 1.011764E-3
404.50 5.80633E-4 3.75730E-4 1.015361E-3
404.60 5.79491E-4 3.74991E-4 1.013364E-3
404.70 5.76580E-4 3.73107E-4 1.008272E-3
404.80 5.75021E-4 3.72098E-4 1.005547E-3
404.90 5.75370E-4 3.72324E-4 1.006157E-3
405.00 5.77500E-4 3.73703E-4 1.009882E-3
405.10 5.79771E-4 3.75172E-4 1.013854E-3
405.20 5.80615E-4 3.75719E-4 1.01533E-3
405.30 5.80985E-4 3.75958E-4 1.015976E-3
405.40 5.81030E-4 3.75987E-4 1.016055E-3
405.50 5.80872E-4 3.75884E-4 1.015778E-3
405.60 5.79986E-4 3.75312E-4 1.01423E-3
405.70 5.78394E-4 3.74281E-4 1.011445E-3
405.80 5.76401E-4 3.72991E-4 1.00796E-3
405.90 5.74004E-4 3.71440E-4 1.003768E-3
406.00 5.72698E-4 3.70596E-4 1.001485E-3
406.10 5.72857E-4 3.70698E-4 1.001762E-3
406.20 5.74466E-4 3.71739E-4 1.004576E-3
406.30 5.76691E-4 3.73179E-4 1.008466E-3
406.40 5.77829E-4 3.73916E-4 1.010457E-3
406.50 5.77647E-4 3.73798E-4 1.010139E-3
406.60 5.76729E-4 3.73204E-4 1.008533E-3
406.70 5.76104E-4 3.72800E-4 1.007441E-3
406.80 5.76196E-4 3.72859E-4 1.007602E-3
406.90 5.77087E-4 3.73436E-4 1.00916E-3
407.00 5.78875E-4 3.74592E-4 1.012286E-3
407.10 5.80335E-4 3.75537E-4 1.014839E-3
407.20 5.80805E-4 3.75841E-4 1.015661E-3
407.30 5.81030E-4 3.75987E-4 1.016054E-3
407.40 5.81716E-4 3.76431E-4 1.017254E-3
407.50 5.82940E-4 3.77223E-4 1.019395E-3
407.60 5.84183E-4 3.78027E-4 1.021568E-3
407.70 5.85086E-4 3.78612E-4 1.023147E-3
407.80 5.85256E-4 3.78721E-4 1.023444E-3
407.90 5.85487E-4 3.78871E-4 1.023848E-3
408.00 5.86824E-4 3.79736E-4 1.026187E-3
408.10 5.88361E-4 3.80731E-4 1.028874E-3
408.20 5.88913E-4 3.81088E-4 1.02984E-3
408.30 5.88602E-4 3.80887E-4 1.029295E-3
408.40 5.88074E-4 3.80545E-4 1.028372E-3
408.50 5.88225E-4 3.80643E-4 1.028636E-3
408.60 5.90036E-4 3.81815E-4 1.031804E-3
408.70 5.92948E-4 3.83699E-4 1.036896E-3
408.80 5.95368E-4 3.85265E-4 1.041128E-3
408.90 5.95991E-4 3.85668E-4 1.042217E-3
409.00 5.95939E-4 3.85635E-4 1.042126E-3
409.10 5.96564E-4 3.86039E-4 1.04322E-3
409.20 5.98883E-4 3.87540E-4 1.047275E-3
409.30 6.02144E-4 3.89650E-4 1.052977E-3
409.40 6.05423E-4 3.91772E-4 1.058711E-3
409.50 6.07822E-4 3.93324E-4 1.062907E-3
409.60 6.08808E-4 3.93962E-4 1.06463E-3
