400.00 7.56680E-3 3.45652E-3 2.767892E-2
400.10 7.63050E-3 3.48562E-3 2.791195E-2
400.20 7.72427E-3 3.52845E-3 2.825493E-2
400.30 7.84918E-3 3.58551E-3 2.871185E-2
400.40 8.00420E-3 3.65632E-3 2.927893E-2
400.50 8.18619E-3 3.73946E-3 2.994463E-2
400.60 8.38984E-3 3.83248E-3 3.068958E-2
400.70 8.60854E-3 3.93239E-3 3.14896E-2
400.80 8.83556E-3 4.03609E-3 3.23200E-2
400.90 9.06417E-3 4.14052E-3 3.31562E-2
401.00 9.28776E-3 4.24265E-3 3.39741E-2
401.10 9.50031E-3 4.33975E-3 3.47516E-2
401.20 9.69696E-3 4.42957E-3 3.54709E-2
401.30 9.87413E-3 4.51051E-3 3.61190E-2
401.40 1.002952E-2 4.58149E-3 3.66874E-2
401.50 1.016208E-2 4.64204E-3 3.71723E-2
401.60 1.027192E-2 4.69222E-3 3.75741E-2
401.70 1.036012E-2 4.73251E-3 3.78967E-2
401.80 1.042837E-2 4.76369E-3 3.81464E-2
401.90 1.047893E-2 4.78678E-3 3.83313E-2
402.00 1.051448E-2 4.80302E-3 3.84614E-2
402.10 1.053784E-2 4.81369E-3 3.85468E-2
402.20 1.055179E-2 4.82006E-3 3.85979E-2
402.30 1.055878E-2 4.82326E-3 3.86234E-2
402.40 1.056085E-2 4.82420E-3 3.86310E-2
402.50 1.055986E-2 4.82375E-3 3.86274E-2
402.60 1.055767E-2 4.82275E-3 3.86194E-2
402.70 1.055603E-2 4.82200E-3 3.86134E-2
402.80 1.055657E-2 4.82224E-3 3.86153E-2
402.90 1.05607E-2 4.82413E-3 3.86305E-2
403.00 1.056958E-2 4.82819E-3 3.86629E-2
403.10 1.058417E-2 4.83485E-3 3.87163E-2
403.20 1.060525E-2 4.84448E-3 3.87934E-2
403.30 1.063337E-2 4.85733E-3 3.88963E-2
403.40 1.066901E-2 4.87361E-3 3.90266E-2
403.50 1.071259E-2 4.89352E-3 3.91861E-2
403.60 1.076459E-2 4.91727E-3 3.93763E-2
403.70 1.082562E-2 4.94515E-3 3.95995E-2
403.80 1.089627E-2 4.97742E-3 3.98579E-2
403.90 1.097689E-2 5.01425E-3 4.01528E-2
404.00 1.106705E-2 5.05544E-3 4.04827E-2
404.10 1.11655E-2 5.10040E-3 4.08428E-2
404.20 1.127075E-2 5.14848E-3 4.12278E-2
404.30 1.138099E-2 5.19884E-3 4.16310E-2
404.40 1.149431E-2 5.25061E-3 4.20455E-2
404.50 1.160922E-2 5.30310E-3 4.24659E-2
404.60 1.172447E-2 5.35574E-3 4.28874E-2
404.70 1.183877E-2 5.40795E-3 4.33055E-2
404.80 1.195097E-2 5.45921E-3 4.37160E-2
404.90 1.205998E-2 5.50901E-3 4.41147E-2
405.00 1.216445E-2 5.55673E-3 4.44969E-2
405.10 1.226302E-2 5.60175E-3 4.48574E-2
405.20 1.235418E-2 5.64339E-3 4.51909E-2
405.30 1.243622E-2 5.68087E-3 4.54910E-2
405.40 1.25077E-2 5.71352E-3 4.57525E-2
405.50 1.256757E-2 5.74087E-3 4.59715E-2
405.60 1.261548E-2 5.76276E-3 4.61467E-2
405.70 1.265186E-2 5.77938E-3 4.62798E-2
405.80 1.267762E-2 5.79114E-3 4.63740E-2
405.90 1.269421E-2 5.79872E-3 4.64347E-2
406.00 1.270342E-2 5.80293E-3 4.64684E-2
406.10 1.270724E-2 5.80467E-3 4.64824E-2
406.20 1.270787E-2 5.80496E-3 4.64847E-2
406.30 1.270777E-2 5.80491E-3 4.64843E-2
406.40 1.27095E-2 5.80571E-3 4.64906E-2
406.50 1.271562E-2 5.80850E-3 4.65130E-2
406.60 1.272846E-2 5.81437E-3 4.65600E-2
406.70 1.275015E-2 5.82427E-3 4.66393E-2
